id,name,categories,rating,review_count,price,latitude,longitude,is_closed,search_term,anchor_name
9lptBY26qazsbjddm0BkuA,Mendelsohn's 18th Ave Kosher Pizza,"Pizza, Kosher",3.9,40,$,40.63061,-73.97779,False,halal,grid_r05_c09
xkjLmIGTZv0Nw-_3CLKB0A,Crunch On Sushi Plate,"Kosher, Breakfast & Brunch, Sushi Bars",0.0,0,,40.6357,-73.99523,False,halal,grid_r05_c09
0eHYheq3fwDGKAaGtxUGtQ,Panino Toasty Delicious ,"Sandwiches, Kosher, Pizza",3.0,2,,40.63206,-73.995,False,halal,grid_r05_c09
AhcMZ1RZhrGdN5OffkTRBg,Sixteenth Av Glatt,Kosher,0.0,0,,40.632199,-73.983984,False,halal,grid_r05_c09
B1BhIipOewWuHT-lmgn6Bw,Cucina Modern Kitchen,"Italian, Kosher, Pizza",0.0,0,,40.63059013550823,-73.97779528051615,False,halal,grid_r05_c09
4gbCdwYPnTLuAM22tAtVlw,Kosher Submarine,"Sandwiches, Kosher",0.0,0,,40.63385,-73.99297,False,halal,grid_r05_c09
cm52uhSc-PnYm33WHG7fgQ,Landau's Kosher Supermarket,"Grocery, Kosher",3.6,10,$$$,40.630191,-73.978997,False,halal,grid_r05_c09
kZg3PeVuHbvKw7zaWpaIEw,Tarnopol Kashrus,Kosher,0.0,0,,40.6304088932073,-73.9727649760574,False,halal,grid_r05_c09
gx6CPxFL1MqmzL2TdccTLA,Dulal Mini Market and Halal Meat,"Delis, Sandwiches",0.0,0,,40.64094,-73.97928,False,halal,grid_r05_c09
H3kCMMULl10bitRGBA7YXw,Sushi Bamba,"Kosher, Japanese, Breakfast & Brunch",0.0,0,,40.63019,-73.979,False,halal,grid_r05_c09
JQQbJiopND7Bf_mRvutn9w,Meal Mart,Kosher,0.0,0,,40.63161,-73.99517,False,halal,grid_r05_c09
UsnE0fQr3Bc_uB4HRy1G1Q,Shop Rite,"Grocery, Bakeries, Delis",3.3,149,$$,40.62679958126205,-73.97701265290533,False,halal,grid_r05_c09
fQEfEKYey4UENNPCiPPQqA,Sub Express,"Chinese, Mexican, Kosher",2.8,16,$$,40.632888,-73.9941607,False,halal,grid_r05_c09
noEXzFaGf9Ir-XOiCDppFA,Ayat - Ditmas Park,"Middle Eastern, Desserts",4.1,76,,40.641628,-73.963123,False,halal,grid_r05_c10
x_YWFkTcxEu1lo8Nlrog5A,Milk & Honey Cafe,"Coffee & Tea, Desserts, Breakfast & Brunch",3.9,1482,$$,40.634356735221,-73.9661046515558,False,halal,grid_r05_c10
TPEkQX8Amp6Jb7FQmFKZxA,Gyro King,"Fast Food, Halal, Salad",3.8,187,$,40.63347015213855,-73.96731197505162,False,halal,grid_r05_c10
8pWJeSI3a97MFxveghZ3dg,Fatimas Grill Brooklyn,"Mexican, Halal, Mediterranean",4.1,35,,40.63389,-73.967512,False,halal,grid_r05_c10
7RT8yB8ITPDS6m4MZPdbxg,Atelier December,"Coffee & Tea, Italian",4.5,27,,40.641941,-73.963348,False,halal,grid_r05_c10
-UdfdeLq2KkEDLcKvG6fxQ,Halal-N-Out,"Juice Bars & Smoothies, Halal, Falafel",5.0,5,,40.635043238781805,-73.94956901828421,False,halal,grid_r05_c10
FjqOduqPLdXwSoCQ6kWuyQ,The Grounds of Brooklyn,"New American, Breakfast & Brunch",3.2,78,,40.63429,-73.96622,False,halal,grid_r05_c10
slZnYAWRo3dibGsr-ONMEg,Halal Bros Grill,"Halal, Middle Eastern, Burgers",3.5,28,,40.65057651481659,-73.9582084491849,False,halal,grid_r05_c10
8IwGD8lWhZxwffO-9ui-zg,Burger Bhai,Burgers,3.8,25,,40.639574,-73.968543,False,halal,grid_r05_c10
BclqCzL-86PVFTKMPjjymQ,Zaiqa Halal Food,Halal,4.6,20,$,40.6320029333967,-73.9487458503147,False,halal,grid_r05_c10
6nQAX0OdQGb1Z3fRigZKKg,Gyro King,"Mediterranean, Kebab",4.0,10,,40.65084,-73.959,False,halal,grid_r05_c10
_ZuDxyQPkjyHq_EB_jggxQ,Adobo Mexican Grill,"Tacos, Halal",4.0,9,,40.63085994019213,-73.96602507680655,False,halal,grid_r05_c10
9eZrG8nANKuoyGSqdj_gew,Ashoka Grill,"Indian, Halal",4.0,253,$$,40.6356477,-73.9508667,False,halal,grid_r05_c10
MQhv4KA4tk6PYAfkMt07Jw,Brooklyn's Best Eats,"Breakfast & Brunch, Sandwiches, Salad",4.7,28,,40.63245767,-73.94840333,False,halal,grid_r05_c10
6q-wh243cAccGv7mF0KjrA,Urgut Osh Markazi,"Uzbek, Salad, Soup",3.9,15,,40.63752040138214,-73.96856489999999,False,halal,grid_r05_c10
qB3aA7m7jksGpBe9ZsMBnA,Yo Yo Chicken,"Halal, Chicken Shop",2.9,7,,40.63832468354174,-73.9537311,False,halal,grid_r05_c10
T4Kl9GOvoVqKLoTG9KdQvg,Foster Coffee Shop,"Coffee & Tea, Pakistani, Sandwiches",0.0,0,,40.63405710147405,-73.96346590000002,False,halal,grid_r05_c10
utCYZ1z5TLpxI9NdURf2lw,Victorian Cafe,Cafes,4.6,19,,40.639694907566394,-73.9682413,False,halal,grid_r05_c10
c1MBmN_EybXPR9FYHzyMmA,375° Chicken 'n Fries,"Chicken Wings, Halal, Fast Food",3.0,7,,40.648499,-73.958587,False,halal,grid_r05_c10
aziCjSKE3Z5esU1HKVhOMA,Gyro Hut,American,4.1,51,$,40.632294,-73.966347,False,halal,grid_r05_c10
grV7zvsK1q4GRFOsIWTe0Q,Tex’s Chicken & Burgers,"American, Burgers, Chicken Wings",3.0,23,$,40.642141,-73.957655,False,halal,grid_r05_c10
6s1NWhNbL_anJX7xsvFtiQ,Flatbush Kitchen Mix Grill,"Mexican, Halal, Burgers",0.0,0,,40.64009057440008,-73.9549364,False,halal,grid_r05_c10
zP2SAAXp5zK88RlWA-JMAQ,Hamza & Madina Halal Food- Brooklyn,"Fast Food, Halal, Burgers",4.0,4,,40.65515171530589,-73.9607091,False,halal,grid_r05_c10
RRwz0t3XcaMCSjTWDy3C9A,Lahori Chilli Restaurant & Sweets,"Indian, Pakistani, Halal",3.9,144,$,40.6324917066024,-73.96708497055323,False,halal,grid_r05_c10
meOgKrX-Vl5JE4yA-InCbg,Apple Tree Gourmet,"Bakeries, Breakfast & Brunch, American",4.8,29,,40.6353191,-73.9629322,False,halal,grid_r05_c10
hs1AoAY460RF076M4y6Vsw,Bo Bo Kitchen,"Chinese, Seafood, Soup",2.4,52,$,40.6419,-73.96347,False,halal,grid_r05_c10
sTr5CbK1q_rlEj72DEzuKA,Morocho Peruvian Fusion,"Street Vendors, Peruvian",3.9,45,$,40.6409309,-73.9645048,False,halal,grid_r05_c10
VaSOuerfAJKCR-UHKM_BnA,Grizzly Coffee,"Cafes, Coffee & Tea, Juice Bars & Smoothies",3.5,15,,40.633345,-73.96733310491184,False,halal,grid_r05_c10
IWwEJMZgomlWglZs_TP-lQ,Fisherman's Cove,Caribbean,2.8,99,$,40.635586323327,-73.962741415984,False,halal,grid_r05_c10
YH03TV096oPAUoa1pb8ohA,Texmax Chicken,"Fast Food, American",0.0,0,,40.63951,-73.954868,False,halal,grid_r05_c10
rUWb_btpfFls-D05femodw,Tex's Chicken & Burgers,"Burgers, Chicken Wings, American",2.1,44,,40.63316322924205,-73.96722930043694,False,halal,grid_r05_c10
nAbmWAmaqY89WJA4Zhg7Ug,Superior Late Nite Deli,Delis,3.8,15,$,40.64064,-73.96512,False,halal,grid_r05_c10
I5CO-0Xs5oKdmDGOhie-Dg,Nurmoy Pizza,"Pasta Shops, Pizza, Chicken Wings",5.0,1,,40.651373,-73.958535,False,halal,grid_r05_c10
QlW9rOJOjwduvNnCfm-LKg,Kitchen Cuisine,"Coffee & Tea, Halal, American",4.2,5,,40.62747346210984,-73.94245906899606,False,halal,grid_r05_c10
UOaXJyVrr9l1XO7lGaT-bQ,Sweetness,"Indian, Bakeries, Pakistani",3.7,75,$,40.629718,-73.966388,False,halal,grid_r05_c10
28XCmPzufM2_8sJJSpk4RA,Bunnan,"Haitian, Sandwiches, New American",4.7,133,$$,40.6530124,-73.9596085,False,halal,grid_r05_c10
FPgZHlW6Yh3JaxQQuB2MeA,Steiny B's Smashburgers,"Halal, Burgers, Sandwiches",2.0,3,,40.6485152816777,-73.95858969999999,False,halal,grid_r05_c10
REZ-_ZI4WjyNfasekXgkJg,Oyshi’s,"Halal, Food Trucks",0.0,0,,40.64692336932007,-73.94747822208922,False,halal,grid_r05_c10
kDeTwpuZkx7dhJHmZL8f_A,Gyro King Xpress,"Halal, Falafel, Greek",4.0,2,,40.63227382132293,-73.9670728,False,halal,grid_r05_c10
s0t2-1KTGoLkDhzN5_ef_Q,Forefeathers Chicken Madness,Fast Food,0.0,0,,40.639411,-73.954958,False,halal,grid_r05_c10
W_R_AwTr24xiqKvp8P9FWQ,Subsational,"Sandwiches, Fast Food, Kosher",2.4,84,$$,40.63198696251903,-73.94844101789921,False,halal,grid_r05_c10
MIxT6GjhEBkmg-fpEyV9Eg,CedarStar Kitchen & Catering,"Kosher, Lebanese",5.0,1,,40.63487,-73.96434,False,halal,grid_r05_c10
ztUW_VmoaIQrP2F-iRfGsg,Halal Munchies,"Fast Food, Mediterranean, Halal",0.0,0,,40.65091,-73.94542,False,halal,grid_r05_c10
YkstyjrhWBtPzFSIw8o24Q,Newkirk Gourmet Deli,"Coffee & Tea, Delis",4.5,30,$,40.6355101615191,-73.9628543704748,False,halal,grid_r05_c10
pHFrGKOBO2N8yuS8dnkUbQ,Sunset Bagels Cafe & Grill,"Delis, Cafes, Bagels",2.7,259,$$,40.6342056249909,-73.9630156238645,False,halal,grid_r05_c10
Axr7b2cgOltanaG6FVVH7Q,Turkish Express,"Turkish, Uzbek",2.8,43,$,40.6296529932046,-73.9666128158569,False,halal,grid_r05_c10
b99EoFWbRcrLMlqjWWf7fA,Sahara Halal Cart,"Food Trucks, Middle Eastern",3.5,2,,40.6315562,-73.9475566,False,halal,grid_r05_c10
lj8IgxBVpybe6l1xww7Y0w,Father And Sons Deli,"Delis, Grocery",0.0,0,,40.64149,-73.96417,False,halal,grid_r05_c10
OEDgcIT3oIN92IJp72wWQg,Fish Grill - Brooklyn,"Seafood, Cafes, Kosher",4.0,3,,40.62669299551358,-73.965159,False,halal,grid_r05_c10
3K4WbVam-t0rmUsVayow7w,Events By Dovi,"Kosher, Caterers",5.0,2,,40.6315175197413,-73.9599601374344,False,halal,grid_r05_c10
M3P7EAKgTgD2XrixdYCjEQ,Foster Deli King,Delis,2.2,6,,40.632316,-73.967015,False,halal,grid_r05_c10
R7PHDW6wKzYHOOh4f6MrzA,Pakiza Restaurant,"Halal, Pakistani, Coffee & Tea",3.2,46,$,40.632373,-73.967124,False,halal,grid_r05_c10
XXFqdbLf_l2oseHANjVu3Q,Nostrand Food Corp,"Delis, Beer, Wine & Spirits, Grocery",5.0,3,,40.6555183032996,-73.9502226054384,False,halal,grid_r05_c10
5XQLY1NumjFe3gUhC5thbQ,98K Fried Chicken & Sandwiches,"Chicken Shop, Fast Food, Sandwiches",4.3,3,,40.65101621297537,-73.94888097426366,False,halal,grid_r05_c10
VMD_56X3vBqNlAaCdKTiWg,pita,"Falafel, Kosher, Fast Food",0.0,0,,40.626935,-73.947241,False,halal,grid_r05_c10
q4F0FLOfn39nrttjVqdezg,Nostrand Express Deli,Delis,3.9,30,$,40.6316789510384,-73.947787828207,False,halal,grid_r05_c10
NLM3hJttpFnXo8EPLbryoA,Prince Deli III,"Convenience Stores, Delis",3.0,4,,40.6487923,-73.949548,False,halal,grid_r05_c10
pHbAyH5jOb-X0NAIjh0PXA,Kennedy Fried Chicken,"Fast Food, Chicken Shop",2.5,6,$,40.65156998580019,-73.94949585952436,False,halal,grid_r05_c10
obrlwZA2lt1llhj3EOFstA,Sushi Kosher Delivery,"Sushi Bars, Kosher, Food Delivery Services",0.0,0,,40.63312,-73.967361,False,halal,grid_r05_c10
AZXVhEWU2FAqI40b0ZvzfQ,Gourmet Sweets & Restaurant,"Desserts, Pakistani, Indian",3.4,61,$,40.630652759417806,-73.96594110204256,False,halal,grid_r05_c10
DFgO20BPAVpKl0eBQ4VX4Q,Pizza Bite,"Pizza, Salad, Burgers",0.0,0,,40.63219681933877,-73.966459,False,halal,grid_r05_c10
qCE6Mv3zYLzEYW0WZEMKlA,Sabra Shack,"Kosher, Falafel",0.0,0,,40.62687,-73.94722,False,halal,grid_r05_c10
GbZc2B4nWaAQKLdnIS5Wmg,Wholesome Gourmet Market,"Grocery, Burgers, Sandwiches",0.0,0,,40.655436724125465,-73.94857283754914,False,halal,grid_r05_c10
aSErw3bont4jT-FfuL_J-A,Tam Tam Express,"Kosher, Sandwiches, Salad",0.0,0,,40.6308298384228,-73.9524668079346,False,halal,grid_r05_c10
kij7redTeKX14jNYIc-4fQ,Kaff's Bake Shop,"Bakeries, Kosher, Salad",3.9,13,$,40.6265069,-73.9473199252089,False,halal,grid_r05_c10
oSIRyn5eqORHu1OMEe2Mmw,Marab Deli & Grocery,"Grocery, Delis",3.1,8,$,40.6557963788509,-73.9427760243416,False,halal,grid_r05_c10
kCth1uap4j7uaXO0tUWf_A,IHOP,"American, Breakfast & Brunch, Burgers",2.4,129,$$,40.6504382,-73.9572324,False,halal,grid_r05_c10
vBmxhWUpvbPy317BvKzRJA,Papa's Halal Fried Chicken & Pizza,"Chicken Shop, Burgers, Pizza",0.0,0,,40.630902,-73.966052,False,halal,grid_r05_c10
8WfatOyG52EeoplgjFoKSQ,Applebee's Grill + Bar,"American, Sports Bars, Burgers",2.0,219,$$,40.63133,-73.947395,False,halal,grid_r05_c10
0Bz5yqpASfCOsZfzOSe2Eg,Caton Deli & Luncheonette,"Coffee & Tea, Sandwiches",2.8,13,$,40.6514335367708,-73.96279523344336,False,halal,grid_r05_c10
o5JjEVhGoG90zcZWuhQ79w,McDonald's,"Fast Food, Burgers, Coffee & Tea",1.5,70,$,40.63234,-73.94777,False,halal,grid_r05_c10
s8YqtIA2uSj3Dvrtf8YQrw,Karachi juice,Pizza,0.0,0,,40.63223,-73.96654,False,halal,grid_r05_c10
J30vn85viGj53w5Bw6CARw,Kosher Haven,Kosher,0.0,0,,40.63165,-73.95287,False,halal,grid_r05_c10
QkbSXNZr-4dWc86zB2O9Ng,Kennedy Fried Chicken,"Chicken Shop, Fast Food, Halal",1.0,1,,40.6548700792224,-73.9612198993564,False,halal,grid_r05_c10
VGC6VCiQ_Mswmd9Pr4Wcpw,Subway,"Fast Food, Sandwiches",2.5,21,$,40.6327048,-73.9471433751694,False,halal,grid_r05_c10
DCiyNlRsDybjrlj-0vczqg,Munch N’ Out,"Fast Food, Halal, Burgers",3.8,11,,40.6315725,-73.9198092,False,halal,grid_r05_c11
_y697vAjcWn_syncR4a6Fg,BBQ Spot - Caribbean Style BBQ & Jerk,"Caribbean, Barbeque, Halal",4.4,8,,40.6331526,-73.926678,False,halal,grid_r05_c11
wE8QvoYlYyUHeQAQU0Fu6w,Naz’s Halal Food - Utica,Halal,4.0,1,,40.64501,-73.93001,False,halal,grid_r05_c11
J4U0V6xyVvyn4YiFs5Wn3w,BBQ Spot,"Fast Food, Barbeque, Halal",0.0,0,,40.6331526,-73.926678,False,halal,grid_r05_c11
vBOh6rUQEbAEXwInXFBM7w,Noor BBQ Grills,"Barbeque, Seafood",1.0,1,,40.6331526,-73.92668873215572,False,halal,grid_r05_c11
fCbM4oxxsxVzIsTnCLr6WA,Black Nile,"Soul Food, Seafood, Food Trucks",2.2,5,,40.645024184490296,-73.92983471816935,False,halal,grid_r05_c11
Cx-obc_6ZIqr_d7uT7STfQ,Kennedy Fried Chicken,"Salad, Chicken Wings, Sandwiches",3.7,12,$$,40.6413688659668,-73.9378051757812,False,halal,grid_r05_c11
heNCRBO53tMuwxBAeqVHbg,Gyro Hub And Fried Chicken,"Mediterranean, Halal, Chicken Shop",0.0,0,,40.6367764471027,-73.93717989999999,False,halal,grid_r05_c11
ZODXUEfwTUyfriaoW3uowg,Kennedy Fried Chicken,Restaurants,4.0,2,,40.6502399,-73.93042,False,halal,grid_r05_c11
ZI6QDzPTY_JyFidBVySOZg,World of Chantilly,"Bakeries, Kosher",2.3,20,$$$,40.6365975,-73.9352764,False,halal,grid_r05_c11
Z9JguQ0LL_q3foGCLyItuA,Chipotle Mexican Grill,"Mexican, Fast Food",1.5,88,$,40.62640516930416,-73.91697560324246,False,halal,grid_r05_c11
z8t9L9NbXyXVPCzYAjY05Q,Royal Fried Chicken,"Fast Food, Comfort Food, Halal",2.8,4,$$,40.6563299,-73.91508,False,halal,grid_r05_c11
R4X7oncTEQIuYGMP15Z8Xg,Tam Tam Express,"Kosher, Salad, Sandwiches",0.0,0,,40.62825,-73.93035,False,halal,grid_r05_c11
ObXXSHqYaHhdSohXLGqQnQ,Redan Deli,"Grocery, Delis, Tobacco Shops",0.0,0,,40.65148502402515,-73.9180521,False,halal,grid_r05_c11
Vx2O73B2oVC03CWNMGk_mA,Canarsie Chicken & Gyro,Middle Eastern,2.6,21,$$,40.640096,-73.9060411,False,halal,grid_r05_c12
Wv7fXFAqhzRZ9eozFVo4yQ,Mr Grillooo,Mediterranean,3.7,3,,40.6458117964899,-73.9029653902864,False,halal,grid_r05_c12
ChZKCi2ty1Ugw1ntYsFECw,Rockaway Gourmet Deli And Grocery,"Delis, Sandwiches",4.3,32,,40.64667078017908,-73.90422723287875,False,halal,grid_r05_c12
kWoYpZJ9Tek3-ZS52ycMWA,Papa's Halal Crispy Chicken and Gyro,"Chicken Shop, Halal, Fast Food",2.1,10,,40.656215,-73.908553,False,halal,grid_r05_c12
oLpU80kY8Gvq6QuQCvpS4A,Crown Chicken & Biscuit,"Halal, Fast Food",0.0,0,,40.6436,-73.90116,False,halal,grid_r05_c12
CCrejmd_3tDSZhQuaYN5rg,Renova Deli,"Food Delivery Services, Delis",4.0,1,,40.654744,-73.887176,False,halal,grid_r05_c12
BkpS6wo_Nqu9SS8imWgedA,Zinger Halal Express,"Halal, Burgers, Fast Food",0.0,0,,40.6562503541529,-73.908518,False,halal,grid_r05_c12
4r6upfcHLD0Y7Ftxk3y0aw,ShopRite of Gateway Center,"Grocery, Bakeries, Delis",3.9,108,$$,40.6543818,-73.8698388,False,halal,grid_r05_c13
w90E5FLWPedqh1NOFOuXbw,Red Lobster,"Seafood, American",2.6,485,$$$,40.6508827726742,-73.8698472392521,False,halal,grid_r05_c13
olvy5WULs7iFtPH0f63-pg,KPOT Korean BBQ & Hot Pot,"Korean, Barbeque, Hot Pot",3.7,70,,40.65484,-73.8383253,False,halal,grid_r05_c14
n3LnVqG_lFUg4-kOtoo62w,Eat & Go,"Imported Food, Burgers, Turkish",2.2,63,$$$,40.644086,-73.781663,False,halal,grid_r05_c16
sj2oEJ1Xc-oEYt2AHSgT4w,Mi Casa Cantina,"Bars, Mexican",1.6,218,$$,40.6419437030229,-73.7828409299254,False,halal,grid_r05_c16
Ali-ldStPkJWqZ6fMznnzg,Five Borough Food Hall,Food Court,2.0,82,$$,40.6542787,-73.7879738,False,halal,grid_r05_c16
s1xqkhsCZYfZBMPEZF7mRA,Ahuva's Grill Express,"Kosher, Mediterranean, Sandwiches",4.0,44,$$,40.6288737,-73.7369829,False,halal,grid_r05_c17
JYevJNe1dnW201oGs-ZkrQ,Chimichurri Charcoal Kitchen,"Portuguese, Kosher, Chicken Wings",3.6,134,$$,40.6277654025235,-73.736914848628,False,halal,grid_r05_c17
OtzVH11IB2LJAdo2pjrkjw,Kosher Giant Bagel,Kosher,3.4,20,$$,40.6288186812392,-73.737225793111,False,halal,grid_r05_c17
GsrTqF-pwIjA8qsdAA4ifw,Zomick's,"Bakeries, Kosher",5.0,2,$$,40.6268989294767,-73.7495020776987,False,halal,grid_r05_c17
mPTPFfV1bmxrjRE9jGjKUw,Geffen Gourmet,"Grocery, Kosher",3.9,33,$,40.6443830653548,-73.7049765687866,False,halal,grid_r05_c18
6tq5Q6CL2r5L2TO1inV-rg,Pizza Pious Kosher Italian,"Pizza, Kosher, Italian",3.7,18,$,40.631858,-73.706728,False,halal,grid_r05_c18
jOWnHk5AgujHMdP6iga6PQ,SoBoL,"Juice Bars & Smoothies, Acai Bowls, Kosher",2.6,13,,40.638553,-73.700542,False,halal,grid_r05_c18
ywALFIlBgu9By1SB4fIbcQ,Halal Fried Chicken &  Burger,"Chicken Shop, Burgers",5.0,3,,40.662406,-74.249685,False,halal,grid_r06_c00
eUkGJF6SNDMGrxEYNhtW7A,Mike's Bagel Deli & Pizza,"Bagels, Delis",2.8,37,$$,40.66299578627813,-74.24603239758308,False,halal,grid_r06_c00
67ZwQHTRHwQi6kxJUq613Q,Just Halal,Halal,0.0,0,,40.658876,-74.266628,False,halal,grid_r06_c00
a2YtdGi4jH4z7vG-1pYRLw,The Halal Zone,Halal,4.5,47,,40.67139,-74.21499,False,halal,grid_r06_c01
yJnApQrMnp7t45Y8UZKVxQ,Hamza & Madina Halal Food,Halal,3.7,9,,40.66335100000001,-74.2344628,False,halal,grid_r06_c01
flqB7Lwhx7ilmWb12Ulilg,Hot Doggy Dog,Hot Dogs,4.4,21,,40.6665476,-74.2144867,False,halal,grid_r06_c01
cqqKYxw9dXxOCseRdbXqbQ,Avenue Grill & Sushi,"Sushi Bars, American, Kosher",3.2,11,$$$,40.662409,-74.23331191743458,False,halal,grid_r06_c01
B4HKTYpNjMiZ9o8KiwZMvA,Halal R Us,"Mediterranean, Halal, American",2.7,3,,40.6763344490678,-74.2130448252264,False,halal,grid_r06_c01
qzza3z5oMD9xMy12zHBWEg,Jerusalem Restaurant & Catering,"Kosher, Pizza, Pasta Shops",3.0,32,$,40.66237,-74.23385,False,halal,grid_r06_c01
juCAbXSpZvvK9_rpPFMUFA,Halal Central Diner,"Diners, Halal",3.6,13,,40.6626211,-74.2134616,False,halal,grid_r06_c01
lzHGHEBu5kGE8UhmhmIBYQ,New Kosher Special,Kosher,2.9,37,$$,40.6625018,-74.2333291,False,halal,grid_r06_c01
UGrl_q2Wp-6PibPa6U8NFQ,The Smackin' Shack,"Halal, Chicken Wings",1.0,1,,40.67102,-74.2142542,False,halal,grid_r06_c01
RKkcYBuSIxrk_1GiXD4FyA,Slider Express - Smash Burgers & Hot Chicken,"Burgers, Chicken Wings, Fast Food",0.0,0,,40.66721045475644,-74.2154226732729,False,halal,grid_r06_c01
JpLhSOeceEFcX8IKNJ9CfA,New York Fried Chicken & Pizza,"Chicken Wings, Pizza, Halal",3.9,136,$,40.6754522,-74.1994267,False,halal,grid_r06_c02
Rr8EYu8QDr_VbOTwMOQ0uQ,Gyro Master,"Burgers, Falafel, Halal",5.0,1,,40.67568434984766,-74.19807137520048,False,halal,grid_r06_c02
SOnd5J0HwpFvfYNmn447FA,King Chicken & Gyro,"Greek, Chicken Wings, Halal",3.6,17,,40.67438,-74.20003,False,halal,grid_r06_c02
OLEjsQZtBDLRdiLe19o4fg,Airport Deli,Delis,1.0,1,,40.676291975119,-74.1986604196434,False,halal,grid_r06_c02
sfbZ2En3zu_i9JIZpyMmxA,Crown Fried Chicken,"Seafood, Ice Cream & Frozen Yogurt, Chicken Shop",0.0,0,,40.65917158030288,-74.2034076807207,False,halal,grid_r06_c02
T4C0dk_umVQ1ntSPn-ruvg,A-1 Grill,Mediterranean,4.1,54,$,40.65895,-74.1228299,False,halal,grid_r06_c04
Msl1TbAH00qcZk7CT1jX4Q,Chocolate Lovers,"Juice Bars & Smoothies, Creperies",2.0,1,,40.661113,-74.120332,False,halal,grid_r06_c04
IxrOOJXULfQSYMHFmiyohg,Mike's Pizzeria & Italian Restaurant,"Pizza, Italian",2.9,28,$,40.66335,-74.1216,False,halal,grid_r06_c04
Vx-X9dRYvecFALrpxo2w5g,Kleidos,"Middle Eastern, Greek, Mediterranean",4.1,155,$,40.665915,-74.117126,False,halal,grid_r06_c05
RAzLG5GrOt1EdFfbo-82Kw,Smash Shack,"Fast Food, Halal, Comfort Food",4.0,5,,40.6694014,-74.11398250379428,False,halal,grid_r06_c05
abS0tvhl3R3LyvUE0TM6fA,Tarboosh,"Lebanese, Halal",3.8,64,,40.6693439358512,-74.1138902306557,False,halal,grid_r06_c05
q4oOdJf7AQK1kJyybwneug,Fluffies Hot Chicken - Bayonne,"Chicken Shop, Halal, Sandwiches",3.4,60,,40.6637,-74.11827,False,halal,grid_r06_c05
Qe833TGLdgdxxbhxwwRXMA,Yoyo Chicken,Chicken Shop,3.6,10,,40.67881205906725,-74.10592059999999,False,halal,grid_r06_c05
Ms3CAGddVbgetiQrpzqxPQ,Hometown Bar-B-Que,"Barbeque, Smokehouse",4.0,1792,$$,40.67486,-74.01602,False,halal,grid_r06_c08
LsPlBRWerGGKC-0cWu46Lw,Red Hook Food,"Sandwiches, Grocery",4.6,60,,40.67464,-74.00173,False,halal,grid_r06_c08
BZx2JA5CXL7PYqU4MIUXuw,Bass and Bourbon,Kosher,3.6,14,,40.68165277503459,-74.00464079999999,False,halal,grid_r06_c08
lM44NybalPaw3aiw24WOdA,Court Street Grocers,"Grocery, Cheese Shops, Sandwiches",4.2,374,$$,40.676244,-73.998717,False,halal,grid_r06_c08
elYM_Q52kprd1DYN3ty3rA,IKEA Restaurant,"Scandinavian, Coffee & Tea, Breakfast & Brunch",2.9,218,$,40.67173975,-74.01143758,False,halal,grid_r06_c08
XaumRTHaNGzM4M1nhqC_iA,Gardens Gourmet Deli & Grill,"Delis, Breakfast & Brunch, Juice Bars & Smoothies",3.3,11,$,40.6835182000143,-73.99957716465,False,halal,grid_r06_c08
tIzuJwaBBvlCZEp4QAdAoQ,Up A Notch,"Food Trucks, Halal",4.8,12,,40.6691516,-73.9863397,False,halal,grid_r06_c09
u6b5NsQ3epL2BiZxyUElyQ,Sandwich Girl Cafe,"Sandwiches, Breakfast & Brunch, Cafes",4.5,54,,40.67037,-73.98502,False,halal,grid_r06_c09
DB496y8XXuEU38Ale-qOLg,XO Burgers,Burgers,4.2,40,,40.66936048292077,-73.98597930899474,False,halal,grid_r06_c09
HHUMUAKDiJqrKSf2Qaxmlw,Tava Turkish and Mediterranean,"Turkish, Mediterranean",4.5,307,$$,40.673165,-73.983292,False,halal,grid_r06_c09
4byAirxIA4OEgKHHgJfKLw,Zatar Cafe & Bistro,"Sandwiches, Falafel, Halal",4.2,239,$$,40.6638,-73.98067,False,halal,grid_r06_c09
1dvJm3EZLh9iejUbNmTbLQ,Syko,"Syrian, Korean",4.5,84,,40.6603172,-73.9807441,False,halal,grid_r06_c09
HNYWPCTLe78wdby34ffMKg,Al Noor Halal Deli,"Halal, Delis, Sandwiches",4.8,82,$,40.662213,-73.996587,False,halal,grid_r06_c09
SjrXdM4seD9XBTM0k3sbFg,Falafel Cart,Falafel,4.7,6,$,40.6691895,-73.9862823,False,halal,grid_r06_c09
xDERYqY7CbIx4aAlKsLy-A,Tikka Indian Grill,"Indian, Halal",4.2,98,$$,40.6707308,-73.985264,False,halal,grid_r06_c09
Nm5MVKKq843X6HOuNNUYjA,Park Slope Express Halal Food,"Egyptian, Halal",4.7,3,,40.6691715,-73.9863098,False,halal,grid_r06_c09
O8HJZphSaaEkziu3NUI-Fw,Metro Gourmet,"Grocery, Delis",4.4,10,,40.67059,-73.9888299,False,halal,grid_r06_c09
L_b4fX5CY7lOW0EFUf3jWA,Halal Bros Grill,"Halal, Middle Eastern, Burgers",3.7,15,,40.68179952983418,-73.9770185,False,halal,grid_r06_c09
6lHhC-WND3Vs2DhTnDtgjQ,Tera Mera ,Indian,4.6,98,$$,40.684849555860474,-73.9949452,False,halal,grid_r06_c09
EKY8DwZVWpkgv6IWrepbWg,Namaste,Indian,4.3,404,$$,40.67673,-73.98009,False,halal,grid_r06_c09
